student_id,school_name,grade_level_2019,program_name,map_term,subject,rit_score,percentile,quartile,typical_fall_to_spring_growth
19370,School F,1,,Fall,Reading,169,80,4,16
19370,School F,1,,Spring,Reading,183,65,3,
22471,School G,1,,Fall,Reading,163,65,3,18
22471,School G,1,,Spring,Reading,183,65,3,
17799,School G,1,,Fall,Reading,155,40,2,20
17799,School G,1,,Spring,Reading,168,26,2,
26041,School F,1,,Fall,Reading,159,53,3,19
26041,School F,1,,Spring,Reading,169,28,2,
18112,School G,1,,Fall,Reading,157,46,2,19
18112,School G,1,,Spring,Reading,189,79,4,
17994,School G,1,,Fall,Reading,154,37,2,20
17994,School G,1,,Spring,Reading,202,95,4,
18855,School G,1,,Fall,Reading,164,68,3,18
18855,School G,1,,Spring,Reading,176,46,2,
23769,School F,1,,Fall,Reading,162,62,3,18
23769,School F,1,,Spring,Reading,188,77,4,
19058,School F,1,,Fall,Reading,157,46,2,19
19058,School F,1,,Spring,Reading,185,70,3,
23971,School F,1,,Fall,Reading,156,43,2,19
23971,School F,1,,Spring,Reading,137,1,1,
28203,School F,1,,Fall,Reading,168,78,4,17
28203,School F,1,,Spring,Reading,178,51,3,
16374,School F,1,,Fall,Reading,160,56,3,18
16374,School F,1,,Spring,Reading,174,40,2,
18800,School F,1,,Fall,Reading,159,53,3,19
18800,School F,1,,Spring,Reading,166,21,1,
12440,School F,1,,Fall,Reading,173,88,4,16
12440,School F,1,,Spring,Reading,190,81,4,
23584,School F,1,,Fall,Reading,171,84,4,16
23584,School F,1,,Spring,Reading,187,74,3,
26323,School G,1,,Fall,Reading,166,73,3,17
26323,School G,1,,Spring,Reading,192,84,4,
25530,School F,1,,Fall,Reading,165,70,3,17
25530,School F,1,,Spring,Reading,188,77,4,
18499,School F,1,,Fall,Reading,152,31,2,20
18499,School F,1,,Spring,Reading,164,17,1,
13327,School F,1,,Fall,Reading,,,,
13327,School F,1,,Spring,Reading,166,21,1,
17517,School F,1,,Fall,Reading,168,78,4,17
17517,School F,1,,Spring,Reading,185,70,3,
12646,School G,1,,Fall,Reading,169,80,4,16
12646,School G,1,,Spring,Reading,186,72,3,
24726,School F,1,,Fall,Reading,163,65,3,18
24726,School F,1,,Spring,Reading,188,77,4,
25600,School G,1,,Fall,Reading,155,40,2,20
25600,School G,1,,Spring,Reading,171,33,2,
29046,School F,1,,Fall,Reading,169,80,4,16
29046,School F,1,,Spring,Reading,189,79,4,
15364,School F,1,,Fall,Reading,157,46,2,19
15364,School F,1,,Spring,Reading,181,60,3,
23254,School G,1,,Fall,Reading,147,19,1,21
23254,School G,1,,Spring,Reading,179,54,3,
16180,School G,1,Tier 2,Fall,Reading,,,,
16180,School G,1,Tier 2,Spring,Reading,159,10,1,
10360,School F,1,,Fall,Reading,150,26,2,21
10360,School F,1,,Spring,Reading,167,23,1,
29152,School E,1,,Fall,Reading,171,84,4,16
29152,School E,1,,Spring,Reading,183,65,3,
22343,School E,1,,Fall,Reading,170,82,4,16
22343,School E,1,,Spring,Reading,194,87,4,
23161,School E,1,,Fall,Reading,147,19,1,21
23161,School E,1,,Spring,Reading,156,7,1,
22305,School F,1,Tier 2,Fall,Reading,,,,
22305,School F,1,Tier 2,Spring,Reading,182,62,3,
16824,School E,1,,Fall,Reading,171,84,4,16
16824,School E,1,,Spring,Reading,184,67,3,
29327,School E,1,,Fall,Reading,168,78,4,17
29327,School E,1,,Spring,Reading,174,40,2,
25234,School F,1,,Fall,Reading,155,40,2,20
25234,School F,1,,Spring,Reading,165,19,1,
20900,School G,1,,Fall,Reading,166,73,3,17
20900,School G,1,,Spring,Reading,195,89,4,
13656,School F,1,,Fall,Reading,,,,
13656,School F,1,,Spring,Reading,191,82,4,
10823,School E,1,,Fall,Reading,127,1,1,26
10823,School E,1,,Spring,Reading,,,,
19028,School E,1,,Fall,Reading,154,37,2,20
19028,School E,1,,Spring,Reading,,,,
23424,School E,1,,Fall,Reading,164,68,3,18
23424,School E,1,,Spring,Reading,,,,
25672,School E,1,,Fall,Reading,144,13,1,22
25672,School E,1,,Spring,Reading,,,,
16300,School F,1,,Fall,Reading,172,86,4,16
16300,School F,1,,Spring,Reading,,,,
19900,School F,1,,Fall,Reading,148,21,1,21
19900,School F,1,,Spring,Reading,,,,
19624,School F,1,,Fall,Reading,157,46,2,19
19624,School F,1,,Spring,Reading,,,,
12094,School F,1,,Fall,Reading,164,68,3,18
12094,School F,1,,Spring,Reading,,,,
15750,School F,1,,Fall,Reading,176,92,4,15
15750,School F,1,,Spring,Reading,,,,
25509,School F,1,,Fall,Reading,173,88,4,16
25509,School F,1,,Spring,Reading,,,,
15289,School F,1,,Fall,Reading,169,80,4,16
15289,School F,1,,Spring,Reading,,,,
26368,School F,1,SPED,Fall,Reading,159,53,3,19
26368,School F,1,SPED,Spring,Reading,,,,
11333,School F,1,,Fall,Reading,161,59,3,18
11333,School F,1,,Spring,Reading,,,,
27808,School F,1,SPED,Fall,Reading,143,12,1,22
27808,School F,1,SPED,Spring,Reading,,,,
17410,School F,1,,Fall,Reading,157,46,2,19
17410,School F,1,,Spring,Reading,,,,
29367,School F,1,,Fall,Reading,161,59,3,18
29367,School F,1,,Spring,Reading,,,,
24312,School F,1,,Fall,Reading,163,65,3,18
24312,School F,1,,Spring,Reading,,,,
13955,School G,1,,Fall,Reading,182,97,4,14
13955,School G,1,,Spring,Reading,,,,
15844,School G,1,,Fall,Reading,186,99,4,13
15844,School G,1,,Spring,Reading,,,,
20981,School G,1,,Fall,Reading,149,24,1,21
20981,School G,1,,Spring,Reading,,,,
21885,School G,1,,Fall,Reading,158,50,3,19
21885,School G,1,,Spring,Reading,,,,
21460,School G,1,,Fall,Reading,154,37,2,20
21460,School G,1,,Spring,Reading,,,,
27391,School G,1,,Fall,Reading,152,31,2,20
27391,School G,1,,Spring,Reading,,,,
26860,School G,1,,Fall,Reading,164,68,3,18
26860,School G,1,,Spring,Reading,,,,
25242,School G,1,,Fall,Reading,194,99,4,11
25242,School G,1,,Spring,Reading,,,,
16270,School G,1,SPED,Fall,Reading,146,17,1,22
16270,School G,1,SPED,Spring,Reading,,,,
24135,School G,1,,Fall,Reading,155,40,2,20
24135,School G,1,,Spring,Reading,,,,
22155,School G,1,,Fall,Reading,153,34,2,20
22155,School G,1,,Spring,Reading,,,,
19089,School G,1,,Fall,Reading,,,,
19089,School G,1,,Spring,Reading,181,60,3,
17268,School G,1,Gifted,Fall,Reading,,,,
17268,School G,1,Gifted,Spring,Reading,190,81,4,
13041,School G,1,,Fall,Reading,,,,
13041,School G,1,,Spring,Reading,194,87,4,
28777,School G,1,,Fall,Reading,,,,
28777,School G,1,,Spring,Reading,170,30,2,
15270,School G,1,,Fall,Reading,,,,
15270,School G,1,,Spring,Reading,173,38,2,
16807,School G,1,,Fall,Reading,,,,
16807,School G,1,,Spring,Reading,165,19,1,
10824,School F,1,,Fall,Reading,,,,
10824,School F,1,,Spring,Reading,160,11,1,
12101,School F,2,SPED,Fall,Reading,171,33,2,12
12101,School F,2,SPED,Spring,Reading,180,28,2,
25983,School F,2,Tier 2,Fall,Reading,186,72,3,9
25983,School F,2,Tier 2,Spring,Reading,181,31,2,
12727,School E,2,,Fall,Reading,187,74,3,9
12727,School E,2,,Spring,Reading,187,46,2,
21616,School F,2,SPED,Fall,Reading,168,26,2,13
21616,School F,2,SPED,Spring,Reading,195,66,3,
17353,School F,2,SPED,Fall,Reading,178,51,3,11
17353,School F,2,SPED,Spring,Reading,190,53,3,
12522,School E,2,Tier 2,Fall,Reading,165,19,1,14
12522,School E,2,Tier 2,Spring,Reading,169,10,1,
28751,School F,2,SPED,Fall,Reading,180,57,3,10
28751,School F,2,SPED,Spring,Reading,192,59,3,
16543,School E,2,,Fall,Reading,,,,
16543,School E,2,,Spring,Reading,149,1,1,
21360,School F,2,,Fall,Reading,171,33,2,12
21360,School F,2,,Spring,Reading,168,9,1,
19936,School F,2,,Fall,Reading,,,,
19936,School F,2,,Spring,Reading,185,40,2,
20731,School F,2,SPED,Fall,Reading,,,,
20731,School F,2,SPED,Spring,Reading,177,22,1,
12003,School F,2,,Fall,Reading,174,40,2,12
12003,School F,2,,Spring,Reading,186,43,2,
15613,School E,2,,Fall,Reading,202,95,4,6
15613,School E,2,,Spring,Reading,201,79,4,
18388,School G,2,,Fall,Reading,195,89,4,7
18388,School G,2,,Spring,Reading,212,94,4,
16039,School E,2,,Fall,Reading,208,98,4,5
16039,School E,2,,Spring,Reading,213,94,4,
17678,School E,2,,Fall,Reading,193,86,4,8
17678,School E,2,,Spring,Reading,201,79,4,
24557,School G,2,,Spring,Reading,172,14,1,
13325,School G,2,Tier 2,Fall,Reading,164,17,1,14
13325,School G,2,Tier 2,Spring,Reading,165,6,1,
22873,School G,2,Tier 2,Fall,Reading,160,11,1,15
22873,School G,2,Tier 2,Spring,Reading,186,43,2,
29370,School G,2,SPED,Fall,Reading,174,40,2,12
29370,School G,2,SPED,Spring,Reading,171,12,1,
10988,School G,2,,Fall,Reading,206,98,4,5
10988,School G,2,,Spring,Reading,210,92,4,
24945,School G,2,,Fall,Reading,167,23,1,13
24945,School G,2,,Spring,Reading,171,12,1,
21627,School G,2,,Fall,Reading,192,84,4,8
21627,School G,2,,Spring,Reading,198,73,3,
12415,School G,2,,Fall,Reading,168,26,2,13
12415,School G,2,,Spring,Reading,181,31,2,
25507,School F,2,,Fall,Reading,176,46,2,11
25507,School F,2,,Spring,Reading,181,31,2,
16257,School E,2,,Fall,Reading,195,89,4,7
16257,School E,2,,Spring,Reading,214,95,4,
10458,School F,2,Tier 2,Fall,Reading,163,16,1,14
10458,School F,2,Tier 2,Spring,Reading,174,40,2,
29206,School F,2,,Fall,Reading,174,40,2,12
29206,School F,2,,Spring,Reading,161,3,1,
14466,School F,2,SPED,Fall,Reading,175,43,2,11
14466,School F,2,SPED,Spring,Reading,185,40,2,
12815,School F,2,,Fall,Reading,183,65,3,10
12815,School F,2,,Spring,Reading,181,31,2,
27275,School F,2,,Fall,Reading,189,79,4,9
27275,School F,2,,Spring,Reading,212,94,4,
25359,School F,2,,Fall,Reading,177,49,2,11
25359,School F,2,,Spring,Reading,176,20,1,
12610,School F,2,,Fall,Reading,177,49,2,11
12610,School F,2,,Spring,Reading,190,53,3,
19212,School E,2,,Fall,Reading,152,4,1,16
19212,School E,2,,Spring,Reading,173,15,1,
16089,School F,2,Tier 2,Fall,Reading,,,,
16089,School F,2,Tier 2,Spring,Reading,166,7,1,
12282,School G,2,,Fall,Reading,178,51,3,11
12282,School G,2,,Spring,Reading,176,20,1,
26519,School F,2,,Fall,Reading,174,40,2,12
26519,School F,2,,Spring,Reading,182,33,2,
11946,School E,2,,Fall,Reading,172,35,2,12
11946,School E,2,,Spring,Reading,178,24,1,
24079,School F,2,,Fall,Reading,197,91,4,7
24079,School F,2,,Spring,Reading,207,89,4,
17672,School G,2,,Fall,Reading,180,57,3,10
17672,School G,2,,Spring,Reading,194,64,3,
27240,School G,2,,Fall,Reading,194,87,4,8
27240,School G,2,,Spring,Reading,186,43,2,
28426,School F,2,,Spring,Reading,207,89,4,
19809,School E,2,SPED,Spring,Reading,165,6,1,
26110,School E,2,,Fall,Reading,193,86,4,8
26110,School E,2,,Spring,Reading,187,46,2,
28770,School E,2,,Fall,Reading,169,28,2,13
28770,School E,2,,Spring,Reading,184,38,2,
13437,School E,2,,Fall,Reading,189,79,4,9
13437,School E,2,,Spring,Reading,185,40,2,
28655,School G,2,Tier 2,Fall,Reading,,,,
28655,School G,2,Tier 2,Spring,Reading,155,1,1,
14072,School G,2,Tier 2,Fall,Reading,161,13,1,14
14072,School G,2,Tier 2,Spring,Reading,186,43,2,
10009,School E,2,,Fall,Reading,209,98,4,4
10009,School E,2,,Spring,Reading,209,91,4,
14179,School F,2,SPED,Fall,Reading,166,21,1,13
14179,School F,2,SPED,Spring,Reading,176,20,1,
15214,School G,2,SPED,Fall,Reading,135,1,1,20
15214,School G,2,SPED,Spring,Reading,169,10,1,
19259,School E,2,,Fall,Reading,171,33,2,12
19259,School E,2,,Spring,Reading,170,11,1,
13549,School F,2,,Fall,Reading,170,30,2,13
13549,School F,2,,Spring,Reading,183,35,2,
13240,School E,2,,Fall,Reading,195,89,4,7
13240,School E,2,,Spring,Reading,205,86,4,
25730,School E,2,,Fall,Reading,186,72,3,9
25730,School E,2,,Spring,Reading,177,22,1,
26337,School E,2,,Fall,Reading,196,90,4,7
26337,School E,2,,Spring,Reading,211,93,4,
19730,School G,2,Tier 2,Fall,Reading,155,6,1,16
19730,School G,2,Tier 2,Spring,Reading,177,22,1,
19664,School G,2,,Fall,Reading,190,81,4,8
19664,School G,2,,Spring,Reading,191,56,3,
25209,School E,2,,Fall,Reading,169,28,2,13
25209,School E,2,,Spring,Reading,166,7,1,
16566,School F,2,,Fall,Reading,192,84,4,8
16566,School F,2,,Spring,Reading,203,83,4,
18904,School F,2,,Fall,Reading,185,70,3,9
18904,School F,2,,Spring,Reading,202,81,4,
17729,School F,2,,Fall,Reading,185,70,3,9
17729,School F,2,,Spring,Reading,194,64,3,
29220,School F,2,,Fall,Reading,190,81,4,8
29220,School F,2,,Spring,Reading,206,87,4,
21213,School F,2,,Fall,Reading,171,33,2,12
21213,School F,2,,Spring,Reading,172,14,1,
17647,School F,2,,Fall,Reading,,,,
17647,School F,2,,Spring,Reading,177,22,1,
17133,School F,2,,Fall,Reading,173,38,2,12
17133,School F,2,,Spring,Reading,165,6,1,
26258,School F,2,,Fall,Reading,212,99,4,3
26258,School F,2,,Spring,Reading,210,92,4,
14900,School F,2,,Fall,Reading,185,70,3,9
14900,School F,2,,Spring,Reading,199,75,4,
16256,School F,2,SPED,Fall,Reading,179,54,3,11
16256,School F,2,SPED,Spring,Reading,198,73,3,
27761,School F,2,SPED,Fall,Reading,169,28,2,13
27761,School F,2,SPED,Spring,Reading,184,38,2,
15250,School F,2,,Fall,Reading,194,87,4,8
15250,School F,2,,Spring,Reading,206,87,4,
20319,School F,2,,Fall,Reading,187,74,3,9
20319,School F,2,,Spring,Reading,192,59,3,
29049,School F,2,,Fall,Reading,194,87,4,8
29049,School F,2,,Spring,Reading,201,79,4,
24389,School F,2,,Fall,Reading,171,33,2,12
24389,School F,2,,Spring,Reading,186,43,2,
17212,School F,2,SPED,Fall,Reading,171,33,2,12
17212,School F,2,SPED,Spring,Reading,192,59,3,
28386,School F,2,,Fall,Reading,193,86,4,8
28386,School F,2,,Spring,Reading,197,71,3,
25319,School F,2,,Fall,Reading,198,92,4,7
25319,School F,2,,Spring,Reading,201,79,4,
17970,School F,2,,Fall,Reading,174,40,2,12
17970,School F,2,,Spring,Reading,185,40,2,
27524,School F,2,SPED,Fall,Reading,171,33,2,12
27524,School F,2,SPED,Spring,Reading,181,31,2,
19277,School F,2,,Fall,Reading,174,40,2,12
19277,School F,2,,Spring,Reading,178,24,1,
16986,School F,2,,Fall,Reading,187,74,3,9
16986,School F,2,,Spring,Reading,197,71,3,
11927,School F,2,,Fall,Reading,178,51,3,11
11927,School F,2,,Spring,Reading,180,28,2,
12200,School F,2,,Fall,Reading,176,46,2,11
12200,School F,2,,Spring,Reading,180,28,2,
23405,School F,2,SPED,Fall,Reading,161,13,1,14
23405,School F,2,SPED,Spring,Reading,188,48,2,
29629,School F,2,,Fall,Reading,182,62,3,10
29629,School F,2,,Spring,Reading,200,77,4,
22435,School F,2,,Fall,Reading,189,79,4,9
22435,School F,2,,Spring,Reading,187,46,2,
13465,School F,2,,Fall,Reading,184,67,3,10
13465,School F,2,,Spring,Reading,205,86,4,
20518,School F,2,,Fall,Reading,193,86,4,8
20518,School F,2,,Spring,Reading,202,81,4,
21988,School F,2,,Fall,Reading,169,28,2,13
21988,School F,2,,Spring,Reading,189,51,3,
17662,School F,2,,Fall,Reading,182,62,3,10
17662,School F,2,,Spring,Reading,192,59,3,
13989,School F,2,,Fall,Reading,179,54,3,11
13989,School F,2,,Spring,Reading,187,46,2,
12622,School G,2,Tier 2,Fall,Reading,151,3,1,16
12622,School G,2,Tier 2,Spring,Reading,176,20,1,
24139,School F,2,,Fall,Reading,189,79,4,9
24139,School F,2,,Spring,Reading,188,48,2,
10150,School F,2,,Fall,Reading,166,21,1,13
10150,School F,2,,Spring,Reading,187,46,2,
14447,School F,2,,Fall,Reading,172,35,2,12
14447,School F,2,,Spring,Reading,177,22,1,
26645,School F,2,,Fall,Reading,177,49,2,11
26645,School F,2,,Spring,Reading,183,35,2,
21976,School F,2,,Spring,Reading,208,90,4,
25143,School F,2,Tier 2,Fall,Reading,163,16,1,14
25143,School F,2,Tier 2,Spring,Reading,171,12,1,
29776,School E,2,,Fall,Reading,189,79,4,9
29776,School E,2,,Spring,Reading,209,91,4,
25299,School F,2,,Fall,Reading,177,49,2,11
25299,School F,2,,Spring,Reading,185,40,2,
25286,School F,2,,Fall,Reading,177,49,2,11
25286,School F,2,,Spring,Reading,194,64,3,
13266,School F,2,,Fall,Reading,196,90,4,7
13266,School F,2,,Spring,Reading,205,86,4,
11378,School F,2,,Fall,Reading,193,86,4,8
11378,School F,2,,Spring,Reading,201,79,4,
27087,School F,2,,Fall,Reading,187,74,3,9
27087,School F,2,,Spring,Reading,198,73,3,
26740,School F,2,,Fall,Reading,180,57,3,10
26740,School F,2,,Spring,Reading,184,38,2,
19003,School F,2,,Fall,Reading,188,77,4,9
19003,School F,2,,Spring,Reading,210,92,4,
15621,School E,2,,Fall,Reading,192,84,4,8
15621,School E,2,,Spring,Reading,188,48,2,
21946,School E,2,,Fall,Reading,194,87,4,8
21946,School E,2,,Spring,Reading,185,40,2,
12868,School E,2,,Fall,Reading,187,74,3,9
12868,School E,2,,Spring,Reading,183,35,2,
18958,School E,2,,Fall,Reading,193,86,4,8
18958,School E,2,,Spring,Reading,185,40,2,
12248,School E,2,,Fall,Reading,195,89,4,7
12248,School E,2,,Spring,Reading,200,77,4,
23674,School E,2,,Fall,Reading,182,62,3,10
23674,School E,2,,Spring,Reading,173,15,1,
27137,School E,2,,Fall,Reading,173,38,2,12
27137,School E,2,,Spring,Reading,160,3,1,
26727,School E,2,,Fall,Reading,200,94,4,6
26727,School E,2,,Spring,Reading,218,97,4,
22508,School E,2,,Fall,Reading,191,82,4,8
22508,School E,2,,Spring,Reading,192,59,3,
27327,School E,2,,Fall,Reading,186,72,3,9
27327,School E,2,,Spring,Reading,194,64,3,
19017,School E,2,,Fall,Reading,198,92,4,7
19017,School E,2,,Spring,Reading,198,73,3,
28697,School E,2,,Fall,Reading,200,94,4,6
28697,School E,2,,Spring,Reading,200,77,4,
18822,School E,2,,Fall,Reading,175,43,2,12
18822,School E,2,,Spring,Reading,170,11,1,
22847,School E,2,,Fall,Reading,179,54,3,11
22847,School E,2,,Spring,Reading,195,66,3,
11103,School E,2,,Fall,Reading,180,57,3,10
11103,School E,2,,Spring,Reading,172,14,1,
27620,School F,2,,Fall,Reading,182,62,3,10
27620,School F,2,,Spring,Reading,184,38,2,
27776,School E,2,,Fall,Reading,189,79,4,9
27776,School E,2,,Spring,Reading,197,71,3,
22033,School E,2,,Fall,Reading,201,95,4,6
22033,School E,2,,Spring,Reading,193,61,3,
21160,School E,2,,Fall,Reading,204,97,4,6
21160,School E,2,,Spring,Reading,208,90,4,
26668,School E,2,,Fall,Reading,161,13,1,14
26668,School E,2,,Spring,Reading,171,12,1,
16475,School E,2,,Fall,Reading,179,54,3,11
16475,School E,2,,Spring,Reading,198,73,3,
21903,School E,2,,Fall,Reading,200,94,4,6
21903,School E,2,,Spring,Reading,205,86,4,
21184,School E,2,,Fall,Reading,187,74,3,9
21184,School E,2,,Spring,Reading,180,28,2,
10235,School E,2,,Fall,Reading,180,57,3,10
10235,School E,2,,Spring,Reading,164,5,1,
27020,School E,2,,Fall,Reading,210,99,4,4
27020,School E,2,,Spring,Reading,212,94,4,
14101,School E,2,,Fall,Reading,199,93,4,7
14101,School E,2,,Spring,Reading,221,98,4,
16871,School E,2,,Fall,Reading,184,67,3,10
16871,School E,2,,Spring,Reading,185,40,2,
27716,School E,2,,Fall,Reading,203,96,4,6
27716,School E,2,,Spring,Reading,207,89,4,
14224,School E,2,,Fall,Reading,204,97,4,6
14224,School E,2,,Spring,Reading,197,71,3,
27022,School E,2,Tier 2,Fall,Reading,163,16,1,14
27022,School E,2,Tier 2,Spring,Reading,166,7,1,
11298,School E,2,,Fall,Reading,205,97,4,5
11298,School E,2,,Spring,Reading,212,94,4,
29035,School E,2,,Fall,Reading,197,91,4,7
29035,School E,2,,Spring,Reading,200,77,4,
19094,School E,2,SPED,Fall,Reading,182,62,3,10
19094,School E,2,SPED,Spring,Reading,175,18,1,
18063,School E,2,,Fall,Reading,188,77,4,9
18063,School E,2,,Spring,Reading,176,20,1,
13560,School E,2,,Fall,Reading,201,95,4,6
13560,School E,2,,Spring,Reading,209,91,4,
14617,School E,2,,Fall,Reading,199,93,4,7
14617,School E,2,,Spring,Reading,191,56,3,
20388,School E,2,,Fall,Reading,179,54,3,11
20388,School E,2,,Spring,Reading,189,51,3,
17650,School G,2,,Fall,Reading,191,82,4,8
17650,School G,2,,Spring,Reading,195,66,3,
21299,School G,2,,Fall,Reading,170,30,2,13
21299,School G,2,,Spring,Reading,188,48,2,
25398,School G,2,,Fall,Reading,175,43,2,11
25398,School G,2,,Spring,Reading,175,18,1,
26578,School G,2,,Fall,Reading,198,92,4,7
26578,School G,2,,Spring,Reading,204,84,4,
17679,School G,2,,Fall,Reading,181,60,3,10
17679,School G,2,,Spring,Reading,197,71,3,
16364,School G,2,,Fall,Reading,198,92,4,7
16364,School G,2,,Spring,Reading,191,56,3,
27494,School G,2,,Fall,Reading,170,30,2,13
27494,School G,2,,Spring,Reading,183,35,2,
17328,School G,2,,Fall,Reading,180,57,3,10
17328,School G,2,,Spring,Reading,196,68,3,
24648,School G,2,,Fall,Reading,186,72,3,9
24648,School G,2,,Spring,Reading,203,83,4,
16264,School E,2,,Fall,Reading,200,94,4,6
16264,School E,2,,Spring,Reading,193,61,3,
23993,School G,2,,Fall,Reading,179,54,3,11
23993,School G,2,,Spring,Reading,193,61,3,
16217,School G,2,,Fall,Reading,180,57,3,10
16217,School G,2,,Spring,Reading,193,61,3,
22799,School G,2,,Spring,Reading,188,48,2,
21233,School G,2,,Spring,Reading,189,51,3,
22571,School G,2,,Spring,Reading,198,73,3,
12106,School G,2,SPED,Spring,Reading,172,14,1,
17002,School G,2,SPED,Spring,Reading,178,24,1,
10158,School E,2,,Spring,Reading,197,71,3,
20790,School E,2,,Spring,Reading,195,66,3,
17232,School E,2,,Spring,Reading,169,10,1,
21853,School G,2,Tier 2,Spring,Reading,153,1,1,
12356,School E,2,,Fall,Reading,190,81,4,8
12356,School E,2,,Spring,Reading,163,5,1,
18234,School E,2,,Fall,Reading,193,86,4,8
18234,School E,2,,Spring,Reading,208,90,4,
14217,School E,2,,Fall,Reading,195,89,4,7
14217,School E,2,,Spring,Reading,194,64,3,
21330,School E,2,,Fall,Reading,209,99,4,5
21330,School E,2,,Spring,Reading,221,98,4,
13750,School E,2,,Fall,Reading,199,93,4,7
13750,School E,2,,Spring,Reading,202,81,4,
19036,School E,2,,Fall,Reading,184,67,3,10
19036,School E,2,,Spring,Reading,161,3,1,
16901,School E,2,,Fall,Reading,169,28,2,13
16901,School E,2,,Spring,Reading,149,1,1,
23054,School E,2,Tier 2,Fall,Reading,165,19,1,14
23054,School E,2,Tier 2,Spring,Reading,152,1,1,
24307,School E,2,,Fall,Reading,182,62,3,10
24307,School E,2,,Spring,Reading,194,64,3,
10312,School E,2,,Fall,Reading,181,60,3,10
10312,School E,2,,Spring,Reading,210,92,4,
16328,School E,2,,Fall,Reading,185,70,3,9
16328,School E,2,,Spring,Reading,169,10,1,
10559,School E,2,,Fall,Reading,183,65,3,10
10559,School E,2,,Spring,Reading,175,18,1,
24407,School E,2,,Fall,Reading,207,98,4,5
24407,School E,2,,Spring,Reading,208,90,4,
